
<!-- saved from url=(0034)http://fx.sauder.ubc.ca/cgi/fxdata -->
<html><head><meta http-equiv="Content-Type" content="text/html; charset=UTF-8"><style type="text/css"></style></head><body><pre style="word-wrap: break-word; white-space: pre-wrap;">"PACIFIC Exchange Rate Service"
"Jul.Day","YYYY/MM/DD","Wdy","XAU/USD","XAG/USD","XPT/USD","CAD/USD","EUR/USD","JPY/USD","GBP/USD","CHF/USD","AUD/USD","HKD/USD","NZD/USD","KRW/USD","MXN/USD"
2454593,"2008/05/06","Tue",0.00113636,0.059880,0.00051546,1.00350,0.64339,104.586,0.50649,1.04892,1.05487,7.7934,1.2635,1015.69,10.4914
2454594,"2008/05/07","Wed",0.00115174,0.059916,0.00051814,1.00210,0.65063,105.307,0.51224,1.05830,1.06109,7.7941,1.2782,1029.91,10.5418
2454595,"2008/05/08","Thu",0.00114025,0.060314,0.00049950,1.01490,0.64900,103.890,0.51172,1.05116,1.06050,7.7949,1.2935,1040.92,10.5346
2454596,"2008/05/09","Fri",0.00114155,0.058927,0.00048170,1.00610,0.64734,103.021,0.51324,1.04335,1.06207,7.7967,1.3042,1044.75,10.5705
2454599,"2008/05/12","Mon",0.00113186,0.059737,0.00048685,1.00390,0.64377,103.837,0.50983,1.04443,1.05640,7.7966,1.2975,1044.64,10.4889
2454600,"2008/05/13","Tue",0.00115607,0.058548,0.00048497,1.00050,0.64465,104.414,0.51350,1.04885,1.06131,7.7971,1.3024,1047.64,10.4874
2454601,"2008/05/14","Wed",0.00115406,0.059916,0.00049213,1.00200,0.64670,105.197,0.51414,1.05596,1.06972,7.7993,1.3117,1048.12,10.4910
2454602,"2008/05/15","Thu",0.00113475,0.060241,0.00048426,0.99980,0.64553,104.625,0.51317,1.05331,1.06238,7.7998,1.3167,1045.82,10.4680
2454603,"2008/05/16","Fri",0.00111483,0.059418,0.00046817,0.99680,0.64144,103.866,0.51076,1.04443,1.04838,7.7999,1.2925,1037.25,10.4322
2454607,"2008/05/20","Tue",0.00109349,0.058720,0.00046685,0.99300,0.63834,103.675,0.50756,1.03772,1.04197,7.8006,1.2891,1047.47,10.3968
2454608,"2008/05/21","Wed",0.00108343,0.056275,0.00046083,0.98440,0.63407,103.349,0.50844,1.02971,1.03697,7.8006,1.2813,1040.59,10.3664
2454609,"2008/05/22","Thu",0.00108372,0.056117,0.00046083,0.98610,0.63681,104.040,0.50546,1.03245,1.04692,7.8001,1.2745,1044.59,10.3843
2454610,"2008/05/23","Fri",0.00107816,0.055249,0.00045829,0.98830,0.63357,103.217,0.50457,1.02361,1.04097,7.8019,1.2697,1045.82,10.3955
2454613,"2008/05/26","Mon",,,,0.98960,0.63391,103.417,0.50441,1.02464,1.04092,7.8037,1.2699,1048.30,10.3841
2454614,"2008/05/27","Tue",0.00110284,0.055127,0.00046361,0.99320,0.63573,104.000,0.50622,1.02847,1.04306,7.8062,1.2663,1048.79,10.3967
2454615,"2008/05/28","Wed",0.00110803,0.057937,0.00048685,0.99150,0.63989,104.700,0.50492,1.03822,1.03997,7.8052,1.2757,1033.89,10.3411
2454616,"2008/05/29","Thu",0.00113250,0.058241,0.00050327,0.98720,0.64405,105.514,0.50610,1.04820,1.04776,7.8053,1.2849,1030.47,10.3058
2454617,"2008/05/30","Fri",0.00112899,0.059347,0.00049801,0.99420,0.64275,105.475,0.50529,1.04302,1.04709,7.8045,1.2759,1029.20,10.3294
2454620,"2008/06/02","Mon",0.00112581,0.059312,0.00049628,1.00130,0.64314,104.411,0.50851,1.03794,1.04749,7.8038,1.2741,1021.74,10.3408
2454621,"2008/06/03","Tue",0.00113733,0.059453,0.00049776,1.00510,0.64712,105.268,0.50891,1.04383,1.04775,7.8052,1.2765,1017.31,10.2908
2454622,"2008/06/04","Wed",0.00113186,0.059988,0.00050075,1.01450,0.64721,104.999,0.51160,1.04084,1.04115,7.8083,1.2784,1019.60,10.3204
2454623,"2008/06/05","Thu",0.00113799,0.060060,0.00050659,1.01980,0.64272,106.008,0.51126,1.03987,1.04542,7.8080,1.3069,1023.90,10.3124
2454624,"2008/06/06","Fri",0.00112296,0.058173,0.00048780,1.01870,0.63558,105.336,0.50775,1.02382,1.04141,7.8097,1.3045,1031.08,10.3684
2454627,"2008/06/09","Mon",0.00111576,0.057274,0.00048852,1.02250,0.63624,106.068,0.50619,1.02373,1.05012,7.8083,1.3121,1032.83,10.3628
2454628,"2008/06/10","Tue",0.00113895,0.059032,0.00049213,1.02430,0.64633,107.200,0.51169,1.04042,1.05849,7.8094,1.3320,1027.38,10.3895
2454629,"2008/06/11","Wed",0.00114123,0.060314,0.00049456,1.01740,0.64262,106.780,0.50901,1.03289,1.05419,7.8093,1.3222,1030.80,10.4360
2454630,"2008/06/12","Thu",0.00115976,0.060277,0.00049875,1.02320,0.64862,107.955,0.51371,1.04419,1.07040,7.8165,1.3333,1033.53,10.3899
2454631,"2008/06/13","Fri",0.00115473,0.061312,0.00048948,1.02820,0.65076,107.925,0.51292,1.04865,1.06516,7.8157,1.3327,1043.86,10.3670
2454634,"2008/06/16","Mon",0.00112581,0.059773,0.00048900,1.02110,0.64635,108.191,0.50930,1.04353,1.06342,7.8098,1.3287,1038.75,10.3351
2454635,"2008/06/17","Tue",0.00113442,0.058072,0.00048852,1.01990,0.64441,108.029,0.51172,1.04284,1.06074,7.8096,1.3268,1021.94,10.3176
2454636,"2008/06/18","Wed",0.00112676,0.058824,0.00047551,1.01860,0.64517,108.063,0.51101,1.04141,1.05927,7.8064,1.3225,1029.93,10.2951
2454637,"2008/06/19","Thu",0.00110742,0.058072,0.00048379,1.01320,0.64510,107.959,0.50685,1.04583,1.05279,7.8071,1.3126,1028.63,10.3187
2454638,"2008/06/20","Fri",0.00110193,0.057339,0.00048356,1.01720,0.63999,107.436,0.50675,1.03458,1.04834,7.8059,1.3117,1031.64,10.2758
2454641,"2008/06/23","Mon",0.00113508,0.058173,0.00048900,1.01630,0.64552,107.887,0.50999,1.04741,1.05196,7.8078,1.3221,1037.04,10.2990
2454642,"2008/06/24","Tue",0.00112422,0.059347,0.00049092,1.01360,0.64136,107.772,0.50743,1.03852,1.04463,7.8073,1.3176,1033.23,10.2935
2454643,"2008/06/25","Wed",0.00113282,0.059880,0.00049702,1.01350,0.64231,108.291,0.50833,1.04248,1.04841,7.8073,1.3226,1034.19,10.2904
2454644,"2008/06/26","Thu",0.00109950,0.059242,0.00048356,1.01210,0.63546,107.294,0.50323,1.02741,1.04480,7.8054,1.3213,1041.26,10.2730
2454645,"2008/06/27","Fri",0.00108754,0.057471,0.00048709,1.01230,0.63499,106.290,0.50156,1.02077,1.04060,7.8025,1.3128,1042.54,10.3023
2454648,"2008/06/30","Mon",0.00107498,0.056657,0.00048450,1.01860,0.63500,106.182,0.50237,1.02033,1.04579,7.7972,1.3145,1046.87,10.3045
2454650,"2008/07/02","Wed",0.00106924,0.055804,0.00048309,1.01290,0.63015,105.874,0.50191,1.01513,1.03802,7.7981,1.3131,1036.74,10.3717
2454651,"2008/07/03","Thu",0.00107066,0.054615,0.00049188,1.02060,0.63656,106.802,0.50442,1.02749,1.04143,7.7980,1.3222,1044.62,10.3698
2454652,"2008/07/04","Fri",0.00107383,0.055525,0.00049702,1.01550,0.63652,106.692,0.50427,1.02380,1.03792,7.7995,1.3168,1049.07,10.3380
2454655,"2008/07/07","Mon",0.00109081,0.056022,0.00050251,1.01730,0.63913,107.560,0.50769,1.03279,1.04930,7.8029,1.3298,1045.53,10.3216
2454656,"2008/07/08","Tue",0.00108578,0.056754,0.00050327,1.02070,0.63886,107.352,0.50801,1.03247,1.04891,7.8024,1.3308,1026.86,10.3383
2454657,"2008/07/09","Wed",0.00107845,0.056117,0.00050787,1.01080,0.63516,107.122,0.50477,1.03027,1.04335,7.8030,1.3136,998.81,10.3059
2454658,"2008/07/10","Thu",0.00106440,0.055036,0.00050025,1.01020,0.63403,107.036,0.50571,1.02830,1.03930,7.8032,1.3197,998.22,10.3051
2454659,"2008/07/11","Fri",0.00103869,0.054407,0.00049261,1.00920,0.62902,106.154,0.50264,1.01806,1.03380,7.8043,1.3139,1000.20,10.3085
2454662,"2008/07/14","Mon",0.00103305,0.053504,0.00049579,1.00610,0.62838,106.185,0.50180,1.01596,1.02873,7.8039,1.3083,1004.09,10.2957
2454663,"2008/07/15","Tue",0.00101419,0.051814,0.00050327,1.00200,0.62794,104.790,0.49881,1.00896,1.02016,7.7972,1.2946,1006.03,10.3224
2454664,"2008/07/16","Wed",0.00102302,0.053107,0.00051256,1.00170,0.63107,104.617,0.50020,1.01499,1.02465,7.7993,1.2957,1006.74,10.2602
2454665,"2008/07/17","Thu",0.00103573,0.053562,0.00052826,1.00160,0.63053,105.833,0.49905,1.01975,1.02560,7.7978,1.3060,1011.72,10.2266
2454666,"2008/07/18","Fri",0.00104193,0.053908,0.00054083,1.00530,0.63072,106.754,0.50042,1.02071,1.02812,7.7969,1.3115,1013.40,10.2040
2454669,"2008/07/21","Mon",0.00104112,0.054496,0.00053996,1.00210,0.62986,106.743,0.50055,1.02068,1.02590,7.7974,1.3165,1018.39,10.1715
2454670,"2008/07/22","Tue",0.00104005,0.053763,0.00053619,1.00850,0.63249,107.105,0.50149,1.02835,1.02940,7.7962,1.3154,1014.59,10.1255
2454671,"2008/07/23","Wed",0.00107934,0.056851,0.00056465,1.00880,0.63663,107.685,0.49951,1.03722,1.03786,7.7995,1.3305,1009.81,10.0478
2454672,"2008/07/24","Thu",0.00107759,0.057078,0.00057837,1.01140,0.63875,107.619,0.50424,1.03904,1.04516,7.7990,1.3485,1007.37,10.0238
2454673,"2008/07/25","Fri",0.00108637,0.056980,0.00057937,1.01640,0.63752,107.887,0.50302,1.03863,1.04590,7.8002,1.3482,1007.33,10.0237
2454676,"2008/07/28","Mon",0.00108284,0.057241,0.00056948,1.02220,0.63510,107.499,0.50147,1.03336,1.04477,7.8004,1.3424,1006.10,10.0709
2454677,"2008/07/29","Tue",0.00109081,0.057405,0.00056915,1.02610,0.64159,108.204,0.50492,1.04544,1.05176,7.8025,1.3580,1006.97,10.0598
2454678,"2008/07/30","Wed",0.00111421,0.058411,0.00057937,1.02420,0.64274,108.186,0.50483,1.04852,1.06014,7.8041,1.3616,1012.05,10.0412
2454679,"2008/07/31","Thu",0.00108932,0.057208,0.00056883,1.02570,0.64134,108.082,0.50497,1.04867,1.06191,7.8020,1.3627,1011.54,10.0362
2454680,"2008/08/01","Fri",0.00109589,0.056850,0.00059701,1.02530,0.64238,107.609,0.50652,1.04815,1.07339,7.8049,1.3761,1016.15,9.9737
2454684,"2008/08/05","Tue",0.00113379,0.059988,0.00063939,1.04260,0.64657,108.209,0.51201,1.05484,1.09207,7.8045,1.3782,1017.17,9.9201
2454685,"2008/08/06","Wed",0.00113701,0.059737,0.00062035,1.04700,0.64898,109.393,0.51341,1.06036,1.10164,7.8055,1.3932,1015.52,9.9525
2454686,"2008/08/07","Thu",0.00114744,0.060277,0.00062500,1.05110,0.65189,109.444,0.51446,1.06172,1.10155,7.8048,1.3990,1016.54,10.0105
2454687,"2008/08/08","Fri",0.00117302,0.063452,0.00064433,1.06780,0.66459,110.105,0.52106,1.08011,1.12199,7.8131,1.4190,1029.70,10.1309
2454690,"2008/08/11","Mon",0.00117302,0.065210,0.00064809,1.06760,0.66855,110.085,0.52239,1.08297,1.12771,7.8084,1.4269,1033.49,10.1387
2454691,"2008/08/12","Tue",0.00122287,0.069204,0.00066934,1.06400,0.67108,109.793,0.52621,1.08815,1.14200,7.8077,1.4309,1035.02,10.1721
2454692,"2008/08/13","Wed",0.00122175,0.068120,0.00067340,1.06570,0.67139,108.723,0.53531,1.08567,1.15298,7.8086,1.4355,1039.71,10.2079
2454693,"2008/08/14","Thu",0.00122249,0.067295,0.00066138,1.06200,0.67309,109.756,0.53437,1.09125,1.14835,7.8100,1.4295,1040.16,10.1724
2454694,"2008/08/15","Fri",0.00127146,0.078003,0.00071429,1.06090,0.68059,110.487,0.53624,1.09620,1.15277,7.8146,1.4172,1039.08,10.2010
2454697,"2008/08/18","Mon",0.00125589,0.076864,0.00072254,1.06050,0.67889,110.057,0.53553,1.09590,1.14785,7.8127,1.4039,1042.77,10.1386
2454698,"2008/08/19","Tue",0.00126783,0.076864,0.00075815,1.06070,0.67815,109.690,0.53609,1.09283,1.14807,7.8111,1.4042,1051.24,10.1892
2454699,"2008/08/20","Wed",0.00122587,0.075358,0.00073260,1.06280,0.68024,109.987,0.53758,1.10089,1.14786,7.8091,1.4068,1047.09,10.1412
2454700,"2008/08/21","Thu",0.00119976,0.073584,0.00070821,1.04560,0.67232,108.374,0.53314,1.08634,1.13850,7.8065,1.3925,1052.97,10.1024
2454701,"2008/08/22","Fri",0.00121359,0.073421,0.00070077,1.04580,0.67571,109.876,0.53935,1.09715,1.15113,7.8062,1.4075,1066.06,10.1141
2454704,"2008/08/25","Mon",,,,1.04640,0.67553,109.125,0.53805,1.09262,1.15267,7.8079,1.4106,1078.77,10.1199
2454705,"2008/08/26","Tue",0.00120919,0.076628,0.00070175,1.04830,0.68218,109.839,0.54389,1.10035,1.16828,7.8076,1.4352,1087.44,10.1777
2454706,"2008/08/27","Wed",0.00120919,0.072674,0.00069444,1.04860,0.68104,109.732,0.54595,1.10089,1.16927,7.8077,1.4325,1084.39,10.1412
2454707,"2008/08/28","Thu",0.00119296,0.072569,0.00066934,1.05260,0.68085,109.555,0.54772,1.09955,1.16014,7.8070,1.4251,1081.81,10.2095
2454708,"2008/08/29","Fri",0.00120048,0.072674,0.00067613,1.06260,0.68177,108.694,0.54974,1.10205,1.16795,7.8038,1.4307,1088.73,10.2965
2454712,"2008/09/02","Tue",0.00125235,0.075873,0.00072464,1.07010,0.68865,108.860,0.56020,1.10707,1.19658,7.8070,1.4577,1132.38,10.3893
2454713,"2008/09/03","Wed",0.00124455,0.078186,0.00071839,1.06070,0.69024,108.180,0.56202,1.10547,1.19758,7.8079,1.4612,1132.02,10.3787
2454714,"2008/09/04","Thu",0.00124108,0.076805,0.00070822,1.06420,0.69647,107.767,0.56537,1.10958,1.20521,7.8083,1.4719,1148.01,10.4641
2454715,"2008/09/05","Fri",0.00123686,0.078740,0.00072098,1.06410,0.70067,106.956,0.56547,1.11110,1.23360,7.8096,1.5013,1117.75,10.4941
2454718,"2008/09/08","Mon",0.00123762,0.080775,0.00072674,1.06960,0.70811,107.975,0.57018,1.13090,1.22816,7.8018,1.4941,1081.49,10.5172
2454719,"2008/09/09","Tue",0.00127918,0.083056,0.00078740,1.06790,0.70558,107.144,0.56593,1.12505,1.23757,7.7982,1.4886,1100.93,10.5108
2454720,"2008/09/10","Wed",0.00128908,0.088731,0.00082440,1.07380,0.71335,107.865,0.56996,1.13618,1.24470,7.7998,1.5012,1091.26,10.6002
2454721,"2008/09/11","Thu",0.00134999,0.093809,0.00085470,1.07960,0.71753,106.680,0.57155,1.13966,1.25346,7.7975,1.5370,1109.56,10.6575
2454722,"2008/09/12","Fri",0.00133289,0.092593,0.00084246,1.06090,0.70567,107.498,0.55884,1.13356,1.22420,7.7966,1.5082,1106.25,10.5773
2454725,"2008/09/15","Mon",,,,1.06770,0.70517,105.713,0.55898,1.11883,1.23734,7.7935,1.5151,1106.43,10.7123
2454726,"2008/09/16","Tue",0.00128287,0.091912,0.00092507,1.07340,0.70665,105.029,0.56175,1.11988,1.25971,7.7771,1.5191,1159.18,10.7361
2454727,"2008/09/17","Wed",0.00123002,0.092851,0.00093197,1.07830,0.70755,104.689,0.55894,1.12077,1.27715,7.7819,1.5299,1116.26,10.8930
2454728,"2008/09/18","Thu",0.00115875,0.077519,0.00088339,1.07010,0.69528,104.912,0.54993,1.09900,1.25202,7.7802,1.4898,1154.37,10.8507
2454729,"2008/09/19","Fri",0.00115075,0.082305,0.00086580,1.04700,0.69494,107.198,0.54668,1.11123,1.20677,7.7772,1.4574,1140.52,10.6079
2454732,"2008/09/22","Mon",0.00112486,0.077012,0.00083542,1.03820,0.68052,106.351,0.54104,1.08349,1.18475,7.7705,1.4417,1128.48,10.5939
2454733,"2008/09/23","Tue",0.00111234,0.074738,0.00082645,1.03550,0.67866,105.728,0.53896,1.08147,1.19366,7.7585,1.4615,1145.46,10.7250
2454734,"2008/09/24","Wed",0.00111608,0.075245,0.00081633,1.03510,0.68242,106.034,0.54058,1.08901,1.19554,7.7611,1.4577,1153.96,10.7935
2454735,"2008/09/25","Thu",0.00112549,0.074962,0.00083682,1.03380,0.68301,106.490,0.54325,1.08832,1.19639,7.7733,1.4635,1157.67,10.7699
2454736,"2008/09/26","Fri",0.00110865,0.075873,0.00087719,1.03490,0.68518,106.078,0.54351,1.08914,1.20618,7.7706,1.4588,1161.50,10.7960
2454739,"2008/09/29","Mon",0.00110498,0.076570,0.00091491,1.03940,0.69539,105.128,0.55429,1.09652,1.23093,7.7633,1.4745,1185.18,10.9215
2454740,"2008/09/30","Tue",0.00113059,0.077161,0.00099602,1.05990,0.71025,105.990,0.56175,1.11886,1.26555,7.7664,1.4956,1207.17,10.9743
2454741,"2008/10/01","Wed",0.00113636,0.081433,0.00099010,1.06090,0.71135,106.090,0.56174,1.12099,1.26027,7.7672,1.4743,1188.02,10.9711
2454742,"2008/10/02","Thu",0.00117371,0.081633,0.00100502,1.07690,0.72188,105.269,0.56643,1.13405,1.28723,7.7710,1.5057,1223.75,11.1170
2454743,"2008/10/03","Fri",0.00120773,0.089286,0.00104275,1.08120,0.72374,105.793,0.56362,1.12966,1.29052,7.7719,1.5103,1225.85,11.1258
2454746,"2008/10/06","Mon",0.00114221,0.088574,0.00101729,1.10270,0.74032,101.258,0.57546,1.14566,1.40097,7.7699,1.5967,1268.93,11.6960
2454747,"2008/10/07","Tue",0.00114058,0.085911,0.00099206,1.10580,0.73266,102.294,0.56850,1.14000,1.38589,7.7741,1.5723,1329.08,12.1170
2454748,"2008/10/08","Wed",0.00110681,0.085837,0.00099602,1.12490,0.73102,99.814,0.57776,1.12670,1.49508,7.7703,1.6628,1395.65,13.1598
2454749,"2008/10/09","Thu",0.00113186,0.085911,0.00097371,1.14860,0.73285,100.666,0.58066,1.13107,1.42577,7.7607,1.6212,1382.19,12.3772
2454750,"2008/10/10","Fri",0.00111049,0.085179,0.00099900,1.19070,0.74242,99.474,0.58701,1.12235,1.53144,7.7592,1.6787,1307.02,13.0245
2454754,"2008/10/14","Tue",0.00120120,0.091827,0.00096899,1.16020,0.73213,102.220,0.57203,1.13478,1.41816,7.7600,1.6025,1206.03,12.4351
2454755,"2008/10/15","Wed",0.00118064,0.091575,0.00101523,1.18020,0.73712,101.479,0.57361,1.13470,1.46409,7.7575,1.6185,1238.41,12.7368
2454756,"2008/10/16","Thu",0.00124610,0.100100,0.00109051,1.19520,0.74537,100.437,0.58008,1.13332,1.49101,7.7574,1.6400,1372.22,13.1196
2454757,"2008/10/17","Fri",0.00127470,0.104602,0.00116822,1.18230,0.74293,101.398,0.57792,1.13421,1.44854,7.7556,1.6267,1334.43,12.8315
2454760,"2008/10/20","Mon",0.00125786,0.102145,0.00114025,1.19760,0.75113,101.750,0.58368,1.15121,1.43529,7.7552,1.6162,1308.86,12.7853
2454761,"2008/10/21","Tue",0.00129534,0.101420,0.00113379,1.22020,0.76320,100.428,0.59394,1.15790,1.46729,7.7531,1.6337,1307.82,13.1971
2454762,"2008/10/22","Wed",0.00134408,0.101626,0.00117371,1.24990,0.77914,98.650,0.61836,1.16563,1.49331,7.7527,1.6854,1420.34,13.5948
2454763,"2008/10/23","Thu",0.00138889,0.107066,0.00126582,1.25730,0.77659,97.617,0.61811,1.16255,1.50251,7.7547,1.6979,1409.53,13.6293
2454764,"2008/10/24","Fri",0.00140351,0.112613,0.00128535,1.27320,0.79012,94.241,0.63120,1.16540,1.61491,7.7529,1.7915,1427.36,13.3403
2454767,"2008/10/27","Mon",0.00136893,0.110988,0.00131061,1.29300,0.80345,93.290,0.64647,1.15840,1.64671,7.7516,1.8482,1469.31,13.2807
2454768,"2008/10/28","Tue",0.00136893,0.110011,0.00123305,1.29430,0.80157,95.662,0.64147,1.16122,1.59929,7.7523,1.8112,1455.91,13.3668
2454769,"2008/10/29","Wed",0.00130891,0.106610,0.00122399,1.23080,0.77815,97.528,0.61362,1.13721,1.49659,7.7515,1.7087,1389.17,12.9272
2454770,"2008/10/30","Thu",0.00132406,0.099800,0.00118906,1.22210,0.77821,97.456,0.61523,1.14236,1.49382,7.7510,1.7009,1244.50,12.8710
2454771,"2008/10/31","Fri",0.00136845,0.107759,0.00122850,1.21650,0.78860,98.343,0.61896,1.16724,1.51552,7.7504,1.7204,1287.30,12.6679
2454774,"2008/11/03","Mon",0.00137080,0.099502,0.00121803,1.18750,0.78627,98.958,0.63078,1.16834,1.46587,7.7499,1.6747,1263.30,12.7977
2454775,"2008/11/04","Tue",0.00134907,0.100503,0.00120919,1.14990,0.76803,100.516,0.62140,1.16280,1.42791,7.7502,1.6343,1258.09,12.4650
2454776,"2008/11/05","Wed",0.00132670,0.097276,0.00114942,1.15960,0.76688,98.942,0.61908,1.16064,1.43480,7.7499,1.6476,1268.71,12.6387
2454777,"2008/11/06","Thu",0.00132538,0.096062,0.00116009,1.18180,0.78400,98.075,0.63303,1.17463,1.47339,7.7502,1.6806,1332.36,12.9755
2454778,"2008/11/07","Fri",0.00136008,0.098717,0.00117786,1.18350,0.78279,98.134,0.63346,1.17633,1.48681,7.7499,1.6965,1312.09,12.8544
2454781,"2008/11/10","Mon",0.00132802,0.096993,0.00113636,1.19420,0.78370,97.966,0.63953,1.17864,1.48072,7.7501,1.7041,1329.85,12.8188
2454783,"2008/11/12","Wed",0.00137978,0.103627,0.00121359,1.22950,0.79651,95.532,0.66625,1.17983,1.55240,7.7506,1.7737,1357.06,13.0895
2454784,"2008/11/13","Thu",0.00140155,0.106781,0.00121065,1.23150,0.79838,95.911,0.67576,1.19959,1.56242,7.7507,1.7986,1394.67,13.2948
2454785,"2008/11/14","Fri",0.00133779,0.107181,0.00118343,1.22470,0.78557,96.661,0.67299,1.18707,1.50955,7.7501,1.7793,1399.66,13.0039
2454788,"2008/11/17","Mon",0.00136239,0.105263,0.00122850,1.22110,0.78578,97.067,0.66541,1.19552,1.52409,7.7502,1.7863,1411.68,13.0837
2454789,"2008/11/18","Tue",0.00135502,0.106610,0.00122100,1.22390,0.78814,97.367,0.66491,1.19767,1.52132,7.7500,1.8030,1448.40,13.1475
2454790,"2008/11/19","Wed",0.00131233,0.106383,0.00121065,1.23700,0.79381,96.792,0.66263,1.21049,1.53817,7.7500,1.8173,1446.78,13.1525
2454791,"2008/11/20","Thu",0.00135501,0.106496,0.00125471,1.28550,0.79855,95.011,0.67612,1.21987,1.61557,7.7500,1.8841,1498.25,13.5629
2454792,"2008/11/21","Fri",0.00129116,0.109051,0.00123153,1.28540,0.79824,95.427,0.67468,1.22361,1.59915,7.7512,1.8834,1494.65,13.9475
2454795,"2008/11/24","Mon",0.00121581,0.099602,0.00118624,1.22500,0.77581,96.685,0.65899,1.19699,1.53817,7.7525,1.8281,1512.35,13.4690
2454796,"2008/11/25","Tue",0.00121877,0.096805,0.00115340,1.22090,0.76748,95.532,0.65156,1.18615,1.54135,7.7552,1.8299,1501.72,13.2750
2454797,"2008/11/26","Wed",0.00123077,0.097087,,1.23420,0.77981,95.452,0.65701,1.20669,1.54623,7.7563,1.8214,1478.08,13.2241
2454798,"2008/11/27","Thu",0.00122850,0.097466,0.00116279,1.23290,0.77575,95.500,0.65016,1.20025,1.51480,7.7512,1.8041,1476.52,13.2342
2454799,"2008/11/28","Fri",0.00122775,0.098814,0.00114155,1.23720,0.78772,95.463,0.65164,1.21700,1.52816,7.7501,1.8194,1469.36,13.3896
2454802,"2008/12/01","Mon",0.00128535,0.100908,0.00123457,1.23770,0.79157,93.694,0.67380,1.20763,1.55178,7.7513,1.8685,1440.86,13.5683
2454803,"2008/12/02","Tue",0.00128205,0.106270,0.00123457,1.24210,0.78584,93.673,0.66902,1.20604,1.55243,7.7516,1.8817,1464.75,13.4660
2454804,"2008/12/03","Wed",0.00130505,0.106045,0.00124378,1.25730,0.78922,93.272,0.67666,1.21420,1.54308,7.7523,1.8743,1468.80,13.5485
2454805,"2008/12/04","Thu",0.00129324,0.104384,0.00125944,1.25400,0.77888,92.820,0.67616,1.19714,1.53226,7.7518,1.8572,1480.52,13.5130
2454806,"2008/12/05","Fri",0.00133511,0.105708,0.00126904,1.29690,0.79031,92.175,0.68467,1.22395,1.57659,7.7513,1.9058,1475.43,13.7998
2454809,"2008/12/08","Mon",0.00130335,0.102775,0.00118765,1.25720,0.77290,92.782,0.67428,1.20375,1.50599,7.7507,1.8369,1448.38,13.4661
2454810,"2008/12/09","Tue",0.00130251,0.101729,0.00123916,1.26030,0.77291,92.465,0.67682,1.20626,1.51533,7.7501,1.8412,1440.35,13.5066
2454811,"2008/12/10","Wed",0.00124649,0.100402,0.00121359,1.25570,0.76792,92.946,0.67438,1.19522,1.51197,7.7499,1.8259,1393.68,13.4847
2454812,"2008/12/11","Thu",0.00120809,0.096246,0.00118765,1.21830,0.75222,91.947,0.66881,1.18720,1.47547,7.7502,1.8006,1356.69,13.1056
2454813,"2008/12/12","Fri",0.00120992,0.099305,0.00124844,1.24520,0.74913,91.290,0.67239,1.17972,1.52058,7.7500,1.8363,1371.36,13.5318
2454816,"2008/12/15","Mon",0.00121065,0.096805,0.00119904,1.23520,0.73197,90.690,0.65469,1.15905,1.48981,7.7498,1.8008,1363.35,13.3061
2454817,"2008/12/16","Tue",0.00119296,0.095238,0.00120482,1.22390,0.72416,89.993,0.65292,1.14074,1.47635,7.7505,1.7702,1349.40,13.2299
2454818,"2008/12/17","Wed",0.00114943,0.091075,0.00116959,1.20580,0.69675,87.886,0.64692,1.08552,1.43634,7.7499,1.6988,1325.05,13.1753
2454819,"2008/12/18","Thu",0.00116925,0.088574,0.00116009,1.19650,0.69954,89.827,0.66226,1.07773,1.43190,7.7501,1.6854,1285.17,13.1962
2454820,"2008/12/19","Fri",0.00119653,0.094251,0.00117925,1.22750,0.72108,89.468,0.67334,1.11156,1.46988,7.7504,1.7389,1289.39,13.1242
2454823,"2008/12/22","Mon",0.00117786,0.091158,0.00116550,1.21880,0.71673,90.081,0.67550,1.09496,1.46438,7.7507,1.7419,1309.13,13.1877
2454824,"2008/12/23","Tue",0.00118554,0.093458,0.00117509,1.21660,0.71611,90.588,0.67758,1.08577,1.46986,7.7500,1.7645,1336.92,13.2240
2454825,"2008/12/24","Wed",,0.097182,,1.21250,0.71618,90.688,0.68164,1.07912,1.46561,7.7505,1.7416,1306.58,13.3374
2454830,"2008/12/29","Mon",0.00113604,0.091491,0.00110619,1.21670,0.70265,90.193,0.68539,1.04170,1.43937,7.7503,1.7183,1263.45,13.5279
2454831,"2008/12/30","Tue",0.00114976,0.092336,0.00111359,1.22170,0.70996,90.362,0.69470,1.05683,1.44820,7.7500,1.7341,1259.49,13.7719
2454832,"2008/12/31","Wed",,0.092678,,1.22460,0.71841,90.778,0.68429,1.06747,1.43228,7.7502,1.7202,1262.48,13.8326
2454834,"2009/01/02","Fri",0.00114351,0.090253,0.00107991,1.21070,0.71711,91.167,0.68864,1.06858,1.41189,7.7507,1.7100,1321.72,13.7861
2454837,"2009/01/05","Mon",0.00117165,0.090334,0.00108696,1.19140,0.73657,93.224,0.68475,1.10787,1.39901,7.7524,1.7025,1315.01,13.5341
2454838,"2009/01/06","Tue",0.00117890,0.092166,0.00118483,1.18230,0.74387,94.207,0.67672,1.12141,1.39111,7.7537,1.6827,1312.21,13.3322
2454839,"2009/01/07","Wed",0.00117855,0.087642,0.00100000,1.18530,0.72901,92.674,0.65566,1.09446,1.38664,7.7512,1.6659,1292.58,13.4023
